time_tick,acc_X_value,acc_Y_value,acc_Z_value
16.318485,-6.943433,7.681472,-0.070482
16.352203,-7.476012,3.240219,-2.366005
16.385117,-3.090725,5.084718,-6.223201
16.418657,3.602355,7.922846,-14.115221
16.452199,-5.504017,16.860121,-17.671785
16.485322,-4.274850,4.991340,-15.891782
16.518360,-2.601992,-2.615459,-16.908007
16.552205,-7.143954,2.787848,-7.763476
16.585071,-7.564152,4.931184,-0.774402
16.618476,-3.684060,2.722155,-1.586963
16.651919,-2.118944,2.121638,-1.233507
16.685137,-2.918337,2.609025,0.750759
16.718505,-4.711209,1.807388,2.733228
16.752350,-5.537537,0.036363,-0.179572
16.785138,-9.874938,4.991640,-4.323634
16.818491,-14.409269,11.644616,3.000191
16.852207,-13.647287,13.276322,-3.022788
16.884796,-4.607506,24.169730,3.735836
16.918371,-4.465645,17.918246,4.959915
16.952189,0.631793,15.609405,6.489566
16.985120,-2.032002,12.865552,1.898370
17.018491,-4.751762,7.638973,0.676536
17.052208,-5.584974,6.121294,-4.639680
17.085210,-1.442857,4.653447,-7.337443
17.118012,1.693958,1.795416,-14.321578
17.152295,-0.666360,11.796503,-16.946166
17.184777,-4.480160,11.061756,-15.050339
17.218448,-5.235258,-1.740198,-14.170588
17.252197,-8.306530,-1.805891,-12.841161
17.285209,-11.721233,3.535913,-2.223096
17.318492,-7.679526,2.708986,0.387575
17.352200,-2.734126,0.274744,-0.199175
17.385118,-0.543204,1.456924,1.571999
17.418488,-3.017400,2.398028,1.262837
17.451931,-4.942856,2.800867,0.309911
17.485234,-7.296740,9.459380,-1.732865
17.518530,-12.388491,8.639336,-1.694108
17.553154,-12.574497,18.916066,-2.148723
17.585552,-7.897107,23.407748,3.170036
17.618360,1.051242,19.537383,4.801743
17.652872,-1.180683,14.163106,4.357303
17.685258,-4.635490,10.002883,4.237739
17.718672,-8.316107,7.360488,1.145666
17.752934,-4.093483,4.419854,-2.762708
17.785198,-0.475865,2.477189,-7.813158
17.818662,-0.369917,4.787228,-9.838874
17.852547,-3.957008,15.713108,-14.471670
17.885260,-4.888087,11.199577,-16.276514
17.918730,-5.370685,-1.442109,-13.412198
17.952358,-9.401168,-4.327375,-9.464019
17.985194,-9.429301,1.731369,-2.181196
18.018665,-5.867350,3.279575,0.195134
18.052477,-2.186583,0.806276,-0.762730
18.085254,0.406580,0.129292,-0.566399
18.118689,-2.034994,2.255718,-0.213092
18.152313,-5.259800,0.630446,1.164970
18.185136,-8.413675,4.717644,-1.784941
18.218587,-11.496020,11.355805,2.327097
18.252510,-11.107098,16.345050,-0.398350
18.284748,-7.203512,22.322837,-1.159583
18.318648,-4.562015,25.103652,5.932445
18.351696,-9.024218,14.552178,5.406450
18.385060,-4.603765,8.613897,3.549381
18.418933,-5.051198,9.239105,0.750609
18.451712,-5.553998,4.809824,-1.799905
18.485278,-5.925861,4.861750,-4.977124
18.518855,-2.437085,5.413783,-5.349586
18.551745,0.774402,5.104770,-11.854265
18.585235,-4.195539,14.823331,-17.161203
18.618972,-9.509510,4.418208,-13.580846
18.651817,-9.681899,-0.352259,-13.011754
18.685355,-11.171445,5.539333,-6.524732
18.719002,-7.111631,4.566055,-0.255141
18.751917,-3.019046,2.506819,0.307516
18.785043,-1.127560,1.444803,3.806468
18.818584,-2.477638,0.730557,3.417845
18.851717,-3.278677,1.217944,2.826755
18.884642,-8.008292,2.193616,1.031788
18.918578,-11.269610,5.660244,-1.941019
18.951796,-17.315634,10.916154,0.205310
18.984733,-11.759691,17.586039,-2.403864
19.018794,-3.159860,28.034409,4.299092
19.051658,-1.104814,20.289638,3.607293
19.085285,-1.488947,13.941784,3.816643
19.118869,-6.121145,6.558401,1.905254
19.151707,-4.499763,4.346978,0.366775
19.185381,-5.878873,1.697101,-1.303390
19.219041,-0.872718,3.932766,-5.300802
19.251725,-0.961456,7.833808,-8.083862
19.285650,-4.772413,15.372670,-16.816126
19.318862,-5.476034,5.028302,-14.206204
19.351343,-4.217836,0.698982,-15.731664
19.385271,-9.606628,2.292979,-7.553228
19.418865,-12.335966,5.904761,3.241416
19.451709,-4.858458,4.034523,-2.002672
19.485653,-0.556522,0.902197,1.100474
19.518519,-4.679485,-0.052974,2.926118
19.551691,-4.423894,0.333255,1.230364
19.585381,-4.694748,2.790392,-0.626256
19.618524,-11.320938,5.737460,-3.200114
19.651691,-11.455617,9.364356,-0.378148
19.685576,-9.787696,19.282691,-3.523792
19.718501,-6.015048,27.680354,4.675145
19.751695,-1.282739,21.024385,4.147654
19.785978,-5.559684,11.162616,5.391785
19.818525,-5.105069,8.357409,4.969942
19.851323,-5.213111,5.179891,-1.022361
19.885563,-9.962778,3.163602,-1.431634
19.918640,-1.952840,4.409678,-5.757213
19.951823,2.312133,11.696691,-12.640040
19.985349,-4.640577,10.972868,-16.209324
20.018640,0.449677,1.956133,-16.055341
20.051821,-3.464085,-6.619456,-13.705648
20.085372,-8.172301,-2.902924,-5.778911
20.118637,-6.818032,0.678930,-0.109239
20.151819,-3.170635,2.061930,-1.031339
20.185265,0.514173,2.019731,-0.599619
20.218641,-0.888580,3.720124,1.328081
20.251995,-4.143015,2.329342,0.682970
20.285203,-5.755567,2.328744,-2.439330
20.318870,-7.933470,9.087816,-2.676214
20.351335,-14.832759,10.699171,1.641284
20.388065,-7.397300,27.051704,0.274744
20.421887,-3.437149,24.959695,1.572149
20.451646,-8.997282,18.424638,1.757257
20.485365,-4.169202,13.749493,3.598165
20.518391,-4.531488,7.874062,-0.548741
20.552182,-6.843471,3.643806,-1.336312
20.585110,-7.030375,1.283787,-3.736285
20.618492,-2.642096,1.610308,-7.514470
20.652477,-0.223716,7.325172,-8.632153
20.685165,-6.100494,13.147031,-14.433062
20.718491,-5.519281,6.193422,-12.141280
20.752185,-9.798770,-0.720232,-11.316449
20.785171,-11.828826,0.548890,-7.165503
20.818491,-9.331285,4.591644,-0.863141
20.852252,-5.121679,4.211401,0.543802
20.885260,1.962867,0.937663,0.251101
20.918495,-1.427594,1.878019,0.717388
20.952186,-6.982041,0.009876,1.869639
20.985154,-8.634697,3.354845,-0.790115
21.018484,-9.206932,10.900292,-3.342126
21.051265,-8.908993,11.121464,-0.514772
21.085090,-4.069839,29.998922,-2.963080
21.118359,-6.307001,24.360974,8.184122
21.151801,-4.081661,16.850245,6.504829
21.185024,0.057164,12.405400,5.038328
21.218432,-8.050940,7.464190,1.296656
21.251912,-9.748639,1.587562,-0.752405
21.285372,-4.993136,5.752574,-4.755952
