time_tick,acc_X_value,acc_Y_value,acc_Z_value
20.163533,24.450311,-19.750325,2.910555
20.197353,25.525944,-20.559444,3.543545
20.230379,20.719263,-16.830193,0.586750
20.263510,13.866963,-3.472914,-3.638568
20.296670,3.123348,-5.158641,-9.836629
20.330474,-0.782483,-10.338831,-12.271619
20.363644,-7.574627,-3.508977,-13.099295
20.396856,-11.544953,0.391017,-10.238870
20.430238,-9.023769,-3.073816,-12.127364
20.463520,-9.074498,-1.716105,-6.579800
20.497144,-2.275620,-0.551434,-3.221813
20.530438,9.926864,-2.504574,-4.631000
20.563549,21.319032,-16.715566,1.513788
20.597076,25.038707,-18.346225,0.726217
20.630941,25.676335,-22.226467,2.160096
20.663542,20.702054,-14.624755,2.158151
20.696931,18.044545,-4.255247,-2.673072
20.730618,6.907818,-9.563830,-4.964405
20.763556,-1.350378,-7.750906,-12.440267
20.797451,-5.243788,-2.960536,-14.935414
20.830295,-13.257168,-4.171746,-13.954953
20.863863,-15.094634,-3.049274,-4.726622
20.897220,-14.119411,-3.743767,-8.315659
20.930278,-0.415708,0.187203,-0.898606
